date_time,value
2024-08-12 21:17:00,3582.49145739619
2024-08-12 21:18:00,3555.8922923337686
2024-08-12 21:19:00,3479.8792233550166
2024-08-12 21:20:00,3395.045913052568
2024-08-12 21:21:00,3354.4890754227886
2024-08-12 21:22:00,3429.431046663879
2024-08-12 21:23:00,3509.475692354971
2024-08-12 21:24:00,3500.2360526456678
2024-08-12 21:25:00,3511.795653322049
2024-08-12 21:26:00,3574.7315536610527
2024-08-12 21:27:00,3441.7236267253206
2024-08-12 21:28:00,3492.714085332204
2024-08-12 21:29:00,3464.728680294452
2024-08-12 21:30:00,3454.0222765054496
2024-08-12 21:31:00,3576.3633342783764
2024-08-12 21:32:00,3526.7894059534106
2024-08-12 21:33:00,3597.791342451325
2024-08-12 21:34:00,3609.106233177458
2024-08-12 21:35:00,3631.8461627506176
2024-08-12 21:36:00,3475.670540247781
2024-08-12 21:37:00,3486.583525272993
2024-08-12 21:38:00,3425.4423618821183
2024-08-12 21:39:00,3492.984581406336
2024-08-12 21:40:00,3513.2655535661847
2024-08-12 21:41:00,3421.8968805938707
2024-08-12 21:42:00,3454.9832909724564
2024-08-12 21:43:00,3311.2020670126294
2024-08-12 21:44:00,3254.315014162225
2024-08-12 21:45:00,3313.0338435315816
2024-08-12 21:46:00,3287.983951839808
2024-08-12 21:47:00,3380.5606186305827
2024-08-12 21:48:00,3471.1847385523033
2024-08-12 21:49:00,3489.7906048481045
2024-08-12 21:50:00,3472.6768360113633
2024-08-12 21:51:00,3510.117760773494
2024-08-12 21:52:00,3499.0806238606706
2024-08-12 21:53:00,3532.1171733278247
2024-08-12 21:54:00,3606.399805507395
2024-08-12 21:55:00,3668.573033131654
2024-08-12 21:56:00,3701.4905667552503
2024-08-12 21:57:00,3680.344365416881
2024-08-12 21:58:00,3824.7134444485246
2024-08-12 21:59:00,3769.9135282650313
2024-08-12 22:00:00,3747.339322411077
2024-08-12 22:01:00,3740.256549669296
2024-08-12 22:02:00,3713.7708951487652
2024-08-12 22:03:00,3633.835383123054
2024-08-12 22:04:00,3627.251811552668
2024-08-12 22:05:00,3681.8080964312526
2024-08-12 22:06:00,3696.9169786633656
2024-08-12 22:07:00,3668.018403281214
2024-08-12 22:08:00,3724.125108701525
2024-08-12 22:09:00,3740.408825931267
2024-08-12 22:10:00,3763.8915978006094
2024-08-12 22:11:00,3754.2541027596053
2024-08-12 22:12:00,3617.524055096344
2024-08-12 22:13:00,3708.945107196974
2024-08-12 22:14:00,3746.114402599447
2024-08-12 22:15:00,3759.121793063265
2024-08-12 22:16:00,3762.729429348236
2024-08-12 22:17:00,3707.1393588542546
2024-08-12 22:18:00,3806.9297274771648
2024-08-12 22:19:00,3813.433928357523
2024-08-12 22:20:00,3791.1827606658076
2024-08-12 22:21:00,3831.797543652635
2024-08-12 22:22:00,3682.2141586431217
2024-08-12 22:23:00,3639.986413421454
2024-08-12 22:24:00,3710.5715701002746
2024-08-12 22:25:00,3665.206151333615
2024-08-12 22:26:00,3757.483426378256
2024-08-12 22:27:00,3741.091170611007
2024-08-12 22:28:00,3763.959919338713
2024-08-12 22:29:00,3664.6595140597956
2024-08-12 22:30:00,3621.867458476712
2024-08-12 22:31:00,3708.440863412408
2024-08-12 22:32:00,3685.2235655230224
2024-08-12 22:33:00,3681.1568112395053
2024-08-12 22:34:00,3752.7921689509853
2024-08-12 22:35:00,3778.8640324910402
2024-08-12 22:36:00,3751.832460832816
2024-08-12 22:37:00,3689.3644574465948
2024-08-12 22:38:00,3729.0265313908094
2024-08-12 22:39:00,3737.5482006270563
2024-08-12 22:40:00,3678.7441563331245
2024-08-12 22:41:00,3696.9594766186074
2024-08-12 22:42:00,3747.7423774116805
2024-08-12 22:43:00,3737.679260438163
2024-08-12 22:44:00,3710.2633927139577
2024-08-12 22:45:00,3661.161956316729
2024-08-12 22:46:00,3583.051281125454
2024-08-12 22:47:00,3612.4207975519294
2024-08-12 22:48:00,3564.3682894559324
2024-08-12 22:49:00,3680.914831224228
2024-08-12 22:50:00,3667.8660909173254
2024-08-12 22:51:00,3629.8049501938444
2024-08-12 22:52:00,3551.4496400156786
2024-08-12 22:53:00,3541.8320334076398
2024-08-12 22:54:00,3499.7474141001003
2024-08-12 22:55:00,3448.8858906542305
2024-08-12 22:56:00,3407.4924580874767
2024-08-12 22:57:00,3342.9921709315026
2024-08-12 22:58:00,3349.7617021407414
2024-08-12 22:59:00,3311.9909648356893
2024-08-12 23:00:00,3340.8312112129556
2024-08-12 23:01:00,3290.625388167585
2024-08-12 23:02:00,3189.098141032262
2024-08-12 23:03:00,3169.7587733555456
2024-08-12 23:04:00,3151.6531828716884
2024-08-12 23:05:00,3184.5555475510964
2024-08-12 23:06:00,3126.3192550558983
2024-08-12 23:07:00,3135.8563930725945
2024-08-12 23:08:00,3099.093992111116
2024-08-12 23:09:00,3113.9799371001172
2024-08-12 23:10:00,3076.0740409701116
2024-08-12 23:11:00,3013.6417866107868
2024-08-12 23:12:00,3040.1831674780733
2024-08-12 23:13:00,3018.9233145800154
2024-08-12 23:14:00,3028.9639629921735
2024-08-12 23:15:00,2971.1061642055797
2024-08-12 23:16:00,2994.833805392411
2024-08-12 23:17:00,3116.144648216763
2024-08-12 23:18:00,3130.6068894138575
2024-08-12 23:19:00,3117.85767304836
2024-08-12 23:20:00,3169.998667389426
2024-08-12 23:21:00,3171.6622514588776
2024-08-12 23:22:00,3151.0817199223216
2024-08-12 23:23:00,3158.258984087708
2024-08-12 23:24:00,3242.390297652519
2024-08-12 23:25:00,3194.1071739168437
2024-08-12 23:26:00,3175.0795888594803
2024-08-12 23:27:00,3228.046919815281
2024-08-12 23:28:00,3214.6297329662057
2024-08-12 23:29:00,3203.5469257762697
2024-08-12 23:30:00,3125.797003064961
2024-08-12 23:31:00,3218.8608387516506
2024-08-12 23:32:00,3250.9535421689948
2024-08-12 23:33:00,3219.204450411423
2024-08-12 23:34:00,3217.3432178261282
2024-08-12 23:35:00,3171.7017110759916
2024-08-12 23:36:00,3246.972667813926
2024-08-12 23:37:00,3258.31160393385
2024-08-12 23:38:00,3298.6037994924995
2024-08-12 23:39:00,3341.5544737940836
2024-08-12 23:40:00,3374.9610897531647
2024-08-12 23:41:00,3369.82243063462
2024-08-12 23:42:00,3400.7719119549906
2024-08-12 23:43:00,3410.6314102634306
2024-08-12 23:44:00,3453.3586294327506
2024-08-12 23:45:00,3477.855532482595
2024-08-12 23:46:00,3628.1367871861694
2024-08-12 23:47:00,3563.8900786817885
2024-08-12 23:48:00,3478.896550377367
2024-08-12 23:49:00,3547.760174711689
2024-08-12 23:50:00,3497.4697671046747
2024-08-12 23:51:00,3533.3195983187034
2024-08-12 23:52:00,3487.694687169913
2024-08-12 23:53:00,3511.6038337254363
2024-08-12 23:54:00,3619.6581272745093
2024-08-12 23:55:00,3618.565234524549
2024-08-12 23:56:00,3577.7400576464556
2024-08-12 23:57:00,3534.2139529122023
2024-08-12 23:58:00,3548.1649401581903
2024-08-12 23:59:00,3543.558098328909
2024-08-13 00:00:00,3469.0830821932677
2024-08-13 00:01:00,3511.1906645961626
2024-08-13 00:02:00,3497.4330991403226
2024-08-13 00:04:00,3592.2866172567774
2024-08-13 00:05:00,3621.7974972879874
2024-08-13 00:06:00,3601.8710445961556
2024-08-13 00:07:00,3521.129574167539
2024-08-13 00:08:00,3549.9990007262036
2024-08-13 00:09:00,3597.1033321821214
2024-08-13 00:10:00,3546.1352328020444
2024-08-13 00:11:00,3623.454064974963
2024-08-13 00:12:00,3655.354974529383
2024-08-13 00:13:00,3718.011727529859
2024-08-13 00:14:00,3626.5341840991896
2024-08-13 00:15:00,3633.3424369209133
2024-08-13 00:16:00,3610.6481411821765
2024-08-13 00:17:00,3583.439329688965
2024-08-13 00:18:00,3535.6822717337345
2024-08-13 00:19:00,3587.4838339586495
2024-08-13 00:20:00,3659.6111908930316
2024-08-13 00:21:00,3556.8553913474416
2024-08-13 00:22:00,3467.1202605595295
2024-08-13 00:23:00,3392.448934866074
2024-08-13 00:24:00,3296.6847312954988
2024-08-13 00:25:00,3329.2024017148087
2024-08-13 00:26:00,3306.0091952242765
2024-08-13 00:27:00,3201.220051081547
2024-08-13 00:28:00,3152.019852613566
2024-08-13 00:29:00,3145.160081282512
2024-08-13 00:30:00,3107.154518468938
2024-08-13 00:31:00,3087.829598264457
2024-08-13 00:32:00,3086.495792492149
2024-08-13 00:33:00,3041.2331375873255
2024-08-13 00:34:00,3109.325119384474
2024-08-13 00:35:00,3096.558933418131
2024-08-13 00:36:00,3079.79768934084
2024-08-13 00:37:00,3112.4583014302793
2024-08-13 00:38:00,3175.083177677782
2024-08-13 00:39:00,3139.8447100309636
2024-08-13 00:40:00,3194.114006612114
2024-08-13 00:41:00,3235.224668116406
2024-08-13 00:42:00,3167.697052749858
2024-08-13 00:43:00,3183.5121194277335
2024-08-13 00:44:00,3126.8118868833953
2024-08-13 00:45:00,3115.2301278603068
2024-08-13 00:46:00,3100.1260651302605
2024-08-13 00:47:00,3087.4217378365124
2024-08-13 00:48:00,3004.2093200649015
2024-08-13 00:49:00,3031.9499119626335
2024-08-13 00:50:00,3009.3261476019607
2024-08-13 00:51:00,2994.6311430449446
2024-08-13 00:52:00,2934.3785692084907
2024-08-13 00:53:00,2935.6552450524264
2024-08-13 00:54:00,3044.3369863514667
2024-08-13 00:55:00,2981.4017058629324
2024-08-13 00:56:00,3052.5695042444063
2024-08-13 00:57:00,3004.774848955764
2024-08-13 00:58:00,2987.0661354139916
2024-08-13 00:59:00,3070.209235561648
2024-08-13 01:00:00,2957.194575707506
2024-08-13 01:01:00,2945.61963575059
2024-08-13 01:02:00,2878.210194348467
2024-08-13 01:03:00,2948.273750166527
2024-08-13 01:04:00,2944.622850049098
2024-08-13 01:05:00,2970.060712518445
2024-08-13 01:06:00,2974.467842980082
2024-08-13 01:07:00,2970.025503949661
2024-08-13 01:08:00,2893.7450590757153
2024-08-13 01:09:00,2919.637464425609
2024-08-13 01:10:00,2928.2130915131415
2024-08-13 01:11:00,2936.5836394931284
2024-08-13 01:12:00,2937.538900080336
2024-08-13 01:13:00,2851.7141119455528
2024-08-13 01:14:00,2829.3228544317044
2024-08-13 01:15:00,2746.829690527876
2024-08-13 01:16:00,2781.657605207352
2024-08-13 01:17:00,2887.6589094696874
2024-08-13 01:18:00,2872.318922941346
2024-08-13 01:19:00,2872.1635779848984
2024-08-13 01:20:00,2906.885381473909
2024-08-13 01:21:00,2844.3759792914766
2024-08-13 01:22:00,2899.795468611686
2024-08-13 01:23:00,2922.5219234052975
2024-08-13 01:24:00,2879.8968672981105
2024-08-13 01:25:00,2815.148300552152
2024-08-13 01:26:00,2804.595941772974
2024-08-13 01:27:00,2888.2311220609063
2024-08-13 01:28:00,2807.740846275995
2024-08-13 01:29:00,2844.6054507614563
2024-08-13 01:30:00,2813.4032103741542
2024-08-13 01:31:00,2777.468064793775
2024-08-13 01:32:00,2810.010330267641
2024-08-13 01:33:00,2797.8208206152726
2024-08-13 01:34:00,2734.7479203798175
2024-08-13 01:35:00,2641.8863496783983
2024-08-13 01:36:00,2761.256995619748
2024-08-13 01:37:00,2808.663615914086
2024-08-13 01:38:00,2824.687004294782
2024-08-13 01:39:00,2748.036161177161
2024-08-13 01:40:00,2788.261033891726
2024-08-13 01:41:00,2775.2684461786644
2024-08-13 01:42:00,2697.447675176877
2024-08-13 01:43:00,2678.6469866638763
2024-08-13 01:44:00,2692.458467216426
2024-08-13 01:45:00,2761.44635213395
2024-08-13 01:46:00,2821.5830457018014
2024-08-13 01:47:00,2778.172004173568
2024-08-13 01:48:00,2693.6200870266134
2024-08-13 01:49:00,2708.8534649808303
2024-08-13 01:50:00,2649.505806193172
2024-08-13 01:51:00,2582.911204706598
2024-08-13 01:52:00,2600.9506578265573
2024-08-13 01:53:00,2625.1081442567456
2024-08-13 01:54:00,2610.178696427513
2024-08-13 01:55:00,2649.8444813021706
2024-08-13 01:56:00,2673.593088714513
2024-08-13 01:57:00,2585.3649990730482
2024-08-13 01:58:00,2596.915350343181
2024-08-13 01:59:00,2616.7251757974336
2024-08-13 02:00:00,2668.8874259958966
2024-08-13 02:01:00,2663.8367467710054
2024-08-13 02:02:00,2641.552427117451
2024-08-13 02:03:00,2646.124535421072
2024-08-13 02:04:00,2621.67429505163
2024-08-13 02:05:00,2555.5768848363746
2024-08-13 02:06:00,2531.235836989307
2024-08-13 02:07:00,2487.7852502703267
2024-08-13 02:08:00,2559.5854381853255
2024-08-13 02:09:00,2579.5778589728943
2024-08-13 02:10:00,2496.897889478136
2024-08-13 02:11:00,2538.3107075690423
2024-08-13 02:12:00,2493.8574600441625
2024-08-13 02:13:00,2477.535584984479
2024-08-13 02:14:00,2489.5426930008475
2024-08-13 02:15:00,2507.380533427564
2024-08-13 02:16:00,2521.083167877171
2024-08-13 02:17:00,2496.9899960516213
2024-08-13 02:18:00,2524.6367124274334
2024-08-13 02:19:00,2494.0164691371574
2024-08-13 02:20:00,2569.742369652307
2024-08-13 02:21:00,2446.1461879323724
2024-08-13 02:22:00,2480.7345089481655
2024-08-13 02:23:00,2543.301897801934
2024-08-13 02:24:00,2547.5399850581134
2024-08-13 02:25:00,2517.1347280788486
2024-08-13 02:26:00,2529.2698503897304
2024-08-13 02:27:00,2500.7455282805217
2024-08-13 02:28:00,2483.151306167047
2024-08-13 02:29:00,2434.1211397459974
2024-08-13 02:30:00,2438.78685524141
2024-08-13 02:31:00,2511.1732580855255
2024-08-13 02:32:00,2504.9766261228433
2024-08-13 02:33:00,2598.573169060742
2024-08-13 02:34:00,2463.1827789773756
2024-08-13 02:35:00,2528.6053002176695
2024-08-13 02:36:00,2437.292488691986
2024-08-13 02:37:00,2441.0240897168733
2024-08-13 02:38:00,2375.4752830827524
2024-08-13 02:39:00,2440.5120729061773
2024-08-13 02:40:00,2443.8480263494785
2024-08-13 02:41:00,2457.051650545276
2024-08-13 02:42:00,2355.6605629934875
2024-08-13 02:43:00,2333.7330153427256
2024-08-13 02:44:00,2278.056205487969
2024-08-13 02:45:00,2282.077811216049
2024-08-13 02:46:00,2312.4633480748253
2024-08-13 02:47:00,2258.836907350278
2024-08-13 02:48:00,2220.8238473556203
2024-08-13 02:49:00,2183.6704285413525
2024-08-13 02:50:00,2265.230220958254
2024-08-13 02:51:00,2275.7535580016593
2024-08-13 02:52:00,2297.8435313117375
2024-08-13 02:53:00,2293.014628990779
2024-08-13 02:54:00,2255.4169317060496
2024-08-13 02:55:00,2229.4269701804315
2024-08-13 02:56:00,2300.4461001030954
2024-08-13 02:57:00,2205.7666613940532
2024-08-13 02:58:00,2195.3665164310232
2024-08-13 02:59:00,2204.2969560666183
2024-08-13 03:00:00,2211.8853745879674
2024-08-13 03:01:00,2231.616564256215
2024-08-13 03:02:00,2282.1449755900835
2024-08-13 03:03:00,2319.291528426424
2024-08-13 03:04:00,2303.378497483537
2024-08-13 03:05:00,2307.5165554976165
2024-08-13 03:06:00,2309.224425625469
2024-08-13 03:07:00,2317.179866696466
2024-08-13 03:08:00,2280.126027916882
2024-08-13 03:09:00,2274.2767919304965
2024-08-13 03:10:00,2300.1004983088237
2024-08-13 03:11:00,2301.3034060327914
2024-08-13 03:12:00,2330.906115018268
2024-08-13 03:13:00,2352.32746027507
2024-08-13 03:14:00,2342.2962433217112
2024-08-13 03:15:00,2239.3055529374706
2024-08-13 03:16:00,2230.2515788104665
2024-08-13 03:17:00,2234.672792573835
2024-08-13 03:18:00,2266.587851529324
2024-08-13 03:19:00,2172.6343913892306
2024-08-13 03:20:00,2153.144641168013
2024-08-13 03:21:00,2147.4795128341084
2024-08-13 03:22:00,2077.9674016438626
2024-08-13 03:23:00,2104.8558173729416
2024-08-13 03:24:00,2066.980458027428
2024-08-13 03:25:00,2031.2844461724094
2024-08-13 03:26:00,2013.1409193077484
2024-08-13 03:27:00,2064.359053261555
2024-08-13 03:28:00,2040.2063635823392
2024-08-13 03:29:00,1957.4289390040335
2024-08-13 03:30:00,2026.7134846366757
2024-08-13 03:31:00,1966.1766787010786
2024-08-13 03:32:00,2002.6891832552433
2024-08-13 03:33:00,2019.9213760787547
2024-08-13 03:34:00,2060.3282582349584
2024-08-13 03:35:00,2056.88712260939
2024-08-13 03:36:00,2044.0501247443929
2024-08-13 03:37:00,2122.569338189833
2024-08-13 03:38:00,2151.0555163408144
2024-08-13 03:39:00,2158.430181995426
2024-08-13 03:40:00,2260.777883098338
2024-08-13 03:41:00,2205.814030119849
2024-08-13 03:42:00,2237.78769105963
2024-08-13 03:43:00,2207.5758514040917
2024-08-13 03:44:00,2215.7975689030854
2024-08-13 03:45:00,2157.713974319516
2024-08-13 03:46:00,2163.12366192575
2024-08-13 03:47:00,2124.963762615567
2024-08-13 03:48:00,2076.8064339876864
2024-08-13 03:49:00,2077.6960868986866
2024-08-13 03:50:00,2078.6557474688484
2024-08-13 03:51:00,2061.774799402051
2024-08-13 03:52:00,2037.4491851864245
2024-08-13 03:53:00,1992.3652811437742
2024-08-13 03:54:00,2002.8318692801038
2024-08-13 03:55:00,2035.327402583921
2024-08-13 03:56:00,2017.1063131780172
2024-08-13 03:57:00,2013.6698013389707
2024-08-13 03:58:00,2017.9424505203863
2024-08-13 03:59:00,1998.7398707941827
2024-08-13 04:00:00,2036.2867342986974
2024-08-13 04:01:00,1973.4555585832559
2024-08-13 04:02:00,1953.4115195295294
2024-08-13 04:03:00,1969.3527070047644
2024-08-13 04:04:00,1957.0140252504716
2024-08-13 04:05:00,1935.7950053836153
2024-08-13 04:06:00,1929.8415039819104
2024-08-13 04:07:00,1908.6063464299298
2024-08-13 04:08:00,1919.2497776570167
2024-08-13 04:09:00,1911.1829530440975
2024-08-13 04:10:00,1926.6965966532123
2024-08-13 04:11:00,1914.5867924212728
2024-08-13 04:12:00,1942.421435708598
2024-08-13 04:14:00,1996.3191638621665
2024-08-13 04:15:00,1986.3015010076929
2024-08-13 04:16:00,2002.2134569981815
2024-08-13 04:17:00,1985.7583842031333
2024-08-13 04:18:00,1994.0707850041538
2024-08-13 04:20:00,2023.2885139216305
2024-08-13 04:21:00,2043.6430419200774
2024-08-13 04:22:00,2082.0845436679733
2024-08-13 04:23:00,2075.395408162483
2024-08-13 04:24:00,1999.4539096581277
2024-08-13 04:26:00,2011.6481810738705
2024-08-13 04:27:00,1966.369515185713
2024-08-13 04:28:00,1913.5085945090764
2024-08-13 04:29:00,1924.4415096570249
2024-08-13 04:30:00,1942.2768337761788
2024-08-13 04:31:00,1890.2695668436488
2024-08-13 04:32:00,1990.140039612491
2024-08-13 04:33:00,1944.9707001796237
2024-08-13 04:34:00,1849.1663180948847
2024-08-13 04:35:00,1925.602852508032
2024-08-13 04:36:00,1907.043682211528
2024-08-13 04:37:00,1906.8069836508334
2024-08-13 04:38:00,1877.196598494277
2024-08-13 04:39:00,1878.0690210253063
2024-08-13 04:40:00,1891.1371034118847
2024-08-13 04:42:00,1893.9303696243028
2024-08-13 04:43:00,1882.125735864802
2024-08-13 04:44:00,1925.3185050106717
2024-08-13 04:45:00,1934.4252729884347
2024-08-13 04:46:00,1926.209235899837
2024-08-13 04:47:00,1952.4459464942624
2024-08-13 04:48:00,1916.430914524336
2024-08-13 04:49:00,1934.5932833912598
2024-08-13 04:50:00,1930.8609814077397
2024-08-13 04:51:00,1885.1965759267764
2024-08-13 04:52:00,1935.8315440342558
2024-08-13 04:53:00,1928.2066151297922
2024-08-13 04:54:00,1930.5784206107562
2024-08-13 04:55:00,1923.6723110172388
2024-08-13 04:56:00,1933.0294922565192
2024-08-13 04:57:00,1915.7119098244991
2024-08-13 04:58:00,1918.8557701870723
2024-08-13 04:59:00,1942.8826292098486
2024-08-13 05:00:00,1931.1638689553104
2024-08-13 05:01:00,1905.9532502516108
2024-08-13 05:02:00,1876.4531445982636
2024-08-13 05:03:00,1865.093104796666
2024-08-13 05:04:00,1832.4923982880352
2024-08-13 05:05:00,1862.5447690699305
2024-08-13 05:06:00,1853.0822020237486
2024-08-13 05:07:00,1833.8709673509843
2024-08-13 05:08:00,1825.0460119720613
2024-08-13 05:09:00,1814.7810468936093
2024-08-13 05:10:00,1826.397886844285
2024-08-13 05:11:00,1814.7113738588
2024-08-13 05:12:00,1803.1050626754418
2024-08-13 05:13:00,1799.9479929052459
2024-08-13 05:14:00,1814.4723679068331
2024-08-13 05:15:00,1798.3273571250252
2024-08-13 05:16:00,1799.685076237124
2024-08-13 05:17:00,1780.831595606314
2024-08-13 05:18:00,1779.963288810487
2024-08-13 05:19:00,1772.759988740187
2024-08-13 05:20:00,1788.844074353131
2024-08-13 05:21:00,1833.513914762219
2024-08-13 05:22:00,1847.8857771127077
2024-08-13 05:23:00,1885.8676289781652
2024-08-13 05:24:00,1920.4897822183386
2024-08-13 05:25:00,1949.8811199315526
2024-08-13 05:26:00,1904.9503066807422
2024-08-13 05:27:00,1912.6874661614347
2024-08-13 05:28:00,1923.6801239054482
2024-08-13 05:29:00,1909.6095352288778
2024-08-13 05:30:00,1888.7448422624248
2024-08-13 05:31:00,1854.2257152205934
2024-08-13 05:32:00,1877.4093453471116
2024-08-13 05:33:00,1855.8653959454703
2024-08-13 05:34:00,1849.4689449153598
2024-08-13 05:35:00,1849.9923482189092
2024-08-13 05:36:00,1828.7821588612437
2024-08-13 05:37:00,1858.892586122753
2024-08-13 05:38:00,1865.634154338954
2024-08-13 05:39:00,1854.0602340357057
2024-08-13 05:40:00,1868.7599607077113
2024-08-13 05:41:00,1826.6488249725508
2024-08-13 05:42:00,1811.3553816908977
2024-08-13 05:43:00,1827.447211355296
2024-08-13 05:44:00,1802.3551709044377
2024-08-13 05:45:00,1790.2480952465285
2024-08-13 05:46:00,1819.753727761826
2024-08-13 05:47:00,1766.3887477788994
2024-08-13 05:48:00,1775.8756705708488
2024-08-13 05:49:00,1802.8501634679928
2024-08-13 05:50:00,1802.870504334861
2024-08-13 05:51:00,1823.8599776244232
2024-08-13 05:52:00,1836.1373988246187
2024-08-13 05:53:00,1848.2159240688936
2024-08-13 05:54:00,1849.6421799065636
2024-08-13 05:55:00,1835.0511798101804
2024-08-13 05:56:00,1831.7460264575195
2024-08-13 05:57:00,1825.2158278332856
2024-08-13 05:58:00,1803.2047754515147
2024-08-13 05:59:00,1786.3732502563512
2024-08-13 06:00:00,1797.6058432187906
2024-08-13 06:01:00,1810.9945931022278
2024-08-13 06:02:00,1780.3142366499155
2024-08-13 06:03:00,1791.8115776858933
2024-08-13 06:04:00,1811.573707040591
2024-08-13 06:05:00,1814.9325264435881
2024-08-13 06:06:00,1860.9153097064473
2024-08-13 06:07:00,1817.5138321117047
2024-08-13 06:08:00,1793.3874064886224
2024-08-13 06:09:00,1813.8851650330382
2024-08-13 06:10:00,1804.3191415461074
2024-08-13 06:11:00,1819.0844369841932
2024-08-13 06:12:00,1816.5050946520234
2024-08-13 06:13:00,1794.9176114901409
2024-08-13 06:14:00,1761.1028538874887
2024-08-13 06:16:00,1764.5742467165812
2024-08-13 06:17:00,1769.89262501709
2024-08-13 06:18:00,1764.0103988482488
2024-08-13 06:19:00,1756.82344494655
2024-08-13 06:20:00,1751.746640387575
2024-08-13 06:21:00,1775.7994825646776
2024-08-13 06:22:00,1767.5478671477788
2024-08-13 06:23:00,1757.491052069082
2024-08-13 06:24:00,1728.450412930471
2024-08-13 06:25:00,1736.9003652911392
2024-08-13 06:26:00,1684.7368990863338
2024-08-13 06:27:00,1693.995960431126
2024-08-13 06:28:00,1672.6612702712835
2024-08-13 06:29:00,1697.0794349427408
2024-08-13 06:30:00,1677.43289993207
2024-08-13 06:31:00,1674.1009906191323
2024-08-13 06:32:00,1729.838574943974
2024-08-13 06:33:00,1744.908827241022
